Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
1909;1144,12;2554,65;2445,51;2936,65;
1910;1162,19;2576,24;2805,54;2943,11;
1911;1147,35;2556,05;3005,89;2942,74;
1912;1142,37;2547,36;2644,83;2946,21;
1913;1158,8;2565,67;2919,01;2925,4;
1914;1174,22;2583,5;2373,01;2939,55;
1915;1160,95;2565,52;2464,92;2925,13;
1916;1175,49;2582,53;2155,59;2940,45;
1917;1147,84;2546,08;2564,64;2960,61;
1918;1144,2;2539,24;2283,11;2961,63;
1919;1119,77;2505,99;2173,54;2981,45;
1920;1130,21;2516,43;2518,56;2981,4;
1921;1109,94;2488,19;2522,43;3002,19;
1922;1092,88;2463,48;2201,88;2986,08;
1923;1099,9;2469,04;2570,61;2975,43;
1924;1095,73;2461,28;2554,17;2990,5;
1925;1072,66;2429,83;2659,64;3011,51;
1926;1083,04;2441,08;2335,22;3004,55;
1927;1080,24;2436,72;2233,17;3006,34;
1928;1084,59;2442,31;2617,22;3014,51;
1929;1066,86;2420,91;2596,31;3016,2;
1930;1054,77;2406,78;2509,92;3014,14;
1931;1069,63;2427,43;2523,18;3019,35;
1932;1071,04;2432,59;2650,11;3003,48;
1933;1068,27;2433,17;2892,21;3008,56;
1934;1069,54;2439,38;2724,51;2992,51;
1935;1078,03;2455,28;2246,96;3009,5;
1936;1096,78;2485,17;2141,07;2998,2;
1937;1097,6;2493,38;2305,18;2988,22;
1938;1075,93;2472,89;2089,92;3001,71;
1939;1064,83;2464,83;2352,64;3005,69;
1940;1067,96;2474,34;2572,3;2990,4;
1941;1053,54;2461,32;2219,51;3005,85;
1942;1062,33;2476,89;2447,82;3009,89;
1943;1074,95;2496,99;2112,98;3020,66;
1944;1058,81;2480,03;2167,78;3009,12;
1945;1068,26;2494,47;2090,78;3000,42;
1946;1050,7;2474,28;2054,13;3017,2;
1947;1048,22;2471,95;2018,98;3021,81;
1948;1040,22;2462,03;2570,46;3021,84;
1949;1033,25;2452,5;2378,92;3025;
1950;1025,78;2441,29;2578,63;3035,25;
1951;1052,5;2473,02;2745,8;3048,02;
1952;1048,92;2466,63;2837,75;3051,26;
1953;1063,46;2482,89;2469,66;3031,68;
1954;1080,89;2503,18;2771,19;3018,85;
1955;1097,73;2523,25;2562,66;3018,24;
1956;1107,84;2596,81;2364,07;2999,77;
1957;1128,24;2583,5;2318,26;3002,52;
1958;1126,1;2579,04;2110,33;3010,79;
1959;1119,45;2569,19;2483,98;2991,82;
1960;1117,02;2564,16;2133,44;2996,17;
1961;1103,94;2545,03;1971,85;2973,87;
1962;1119,78;2561,86;2176,58;2963,89;
1963;1101,82;2533,9;2608,33;2947,29;
1964;1085,59;2506,47;2346,51;2930,13;
1965;1086,81;2500,12;2284,21;2911,26;
1966;1106,38;2517,08;2325,49;2925,88;
1967;1095,25;2495,59;2480,14;2913,6;
1968;1089,07;2480,12;2798,49;2918,64;
1969;1087,17;2469,93;2588,21;2928,19;
1970;1093,08;2470,14;2697,12;2938,89;
1971;1112,63;2488,87;2692,35;2936,63;
1972;1108,67;2479,23;2323,97;2952,12;
1973;1117,58;2486,44;2072,05;2946,76;
1974;1122,22;2489,43;1996,41;2935,31;
1975;1105,23;2465,91;2197,1;2926,48;
1976;1086,32;2440,2;2152,18;2906,22;
1977;1072,3;2420,89;2205,7;2913,74;
1978;1073,12;2420,78;2688,62;2889,71;
1979;1064,78;2409,9;2542,94;2865,55;
1980;1061,06;2405,34;2706,28;2857,6;
1981;1083,69;2435,02;2615,32;2869,5;
1982;1080,95;2434,1;2437,44;2853,78;
1983;1092,59;2452,37;2125,29;2841,84;
1984;1093,41;2458,25;2649,44;2834,2;
1985;1086,91;2455,53;2853,56;2834,84;
1986;1068,61;2438,11;2797,61;2850,66;
1987;1092,65;2474,6;2446,02;2845,83;
1988;1110,77;2504,76;2440,39;2854,08;
1989;1118,02;2521,8;2354,18;2859,71;
1990;1105,69;2513,8;2773,19;2844,07;
1991;1104,76;2519,39;2954,7;2823,88;
1992;1099,18;2518,61;2390,07;2805,98;
1993;1121,78;2553,35;2713,2;2801,87;
1994;1140,4;2565,24;2381,56;2789,17;
1995;1118,49;2544,25;2653,03;2780,76;
1996;1134,15;2568,84;2564,23;2799,75;
1997;1119,2;2553,79;2263,74;2796,93;
1998;1131,47;2571,72;2348,08;2808,59;
1999;1129,39;2570,78;2684,97;2810,85;
2000;1112,18;2549,11;2886,22;2805,67;
2001;1109,8;2544,72;2960,69;2787,31;
2002;1124,62;2561,64;2748,91;2809,34;
2003;1139,24;2578,19;2448,54;2829,46;
2004;1150,75;2590,79;2395,62;2841,5;
2005;1163,95;2605,31;2517,2;2835,03;
2006;1146,73;2580,82;2787,42;2838,71;
2007;1137,38;2565,29;2457,06;2837,83;
2008;1137,92;2561,84;2533,5;2864,77;
2009;1150,56;2573,64;2233,74;2891,54;
2010;1134,22;2548,6;2492,55;2880,28;
2011;1133,2;2542,11;2358,57;2904,59;
2012;1111,61;2508,96;2229,49;2900,48;
2013;1115,72;2507,83;2726,41;2918,09;
2014;1103,54;2486,47;2513,11;2918,45;
2015;1088,59;2461,5;2562,17;2912,42;
2016;1107,38;2479,42;2300,26;2917,89;
2017;1096,77;2461,29;2049,34;2917,13;
2018;1096,16;2456,19;2578,07;2917,26;
2019;1078,96;2430,92;2599,91;2917,26;
2020;1056,5;2399,16;2685,23;2917,78;
2021;1074,78;2419,72;2245,24;2917,28;
2022;1077,18;2422,17;2470,18;2918,66;
2023;1083,67;2430,93;2376,92;2918,16;
2024;1061,41;2404,25;2353,26;2918,67;
2025;1067,75;2414,12;2383,41;2917,39;
2026;1061,74;2409,64;2684,67;2921,79;
2027;1058,51;2409,72;2763,24;2914,55;
2028;1058,4;2414,48;2953,87;2924,42;
2029;1075,31;2441,66;2646,26;2925,75;
2030;1086,35;2462,51;2212,25;2923,13;
2031;1105,84;2495,11;2529,05;2931,94;
2032;1100,33;2496,78;2710,08;2934,94;
2033;1079,78;2479;2678,21;2938,91;
2034;1093,36;2503,91;2853,76;2933,62;
2035;1107,4;2529,83;2600,92;2920,41;
2036;1113,1;2545,09;2310,23;2945,42;
2037;1129,59;2552,94;2105,71;2952,4;
2038;1124,24;2554,3;2092,45;2956,08;
2039;1109,87;2542,41;2358,36;2942,85;
2040;1093,89;2526,68;2371,13;2955,3;
2041;1084,71;2517,67;2752,85;2955,79;
2042;1091,97;2527,89;2837,34;2957,39;
2043;1090,83;2526,33;2831,43;2961,34;
2044;1111,01;2551,06;2935,71;2972,28;
2045;1122,28;2564,41;2617,39;2974,98;
2046;1129,52;2572,32;2781,23;2977,57;
2047;1142,68;2587,52;2412,97;2979,27;
2048;1158,33;2605,98;2253,9;2963,97;
2049;1166,9;2615,47;2571,4;2979,73;
2050;1148,83;2590,73;2815,65;2985,77;
2051;1134,29;2569,01;2912,39;2988,14;
2052;1144,32;2577,46;2469,1;2990,27;
2053;1157,91;2590,4;2251,51;2991,54;
2054;1168,08;2599,02;2126,3;2982,76;
2055;1147,7;2568,42;2559,1;2969,73;
2056;1128,9;2538,4;2848,12;2961,23;
2057;1110,56;2508,1;2394,44;2968,64;
2058;1122,8;2516,45;2481,08;2969,12;
2059;1137,41;2528,72;2662,73;2991,98;
2060;1114,71;2494,14;2804,03;3002,75;
2061;1111,94;2484,22;2548,82;3005,04;
2062;1117,09;2484,94;2845,56;3007,77;
2063;1124,6;2489,88;2955,22;3010,4;
2064;1112,59;2471,37;2795,46;3012,96;
2065;1126,81;2486,87;2272,97;3003,85;
2066;1137,05;2498,71;2564,76;2995,46;
2067;1134,02;2495,09;2180,5;3010,23;
2068;1105,78;2460,15;1971,81;3022,33;
2069;1113,1;2470,38;2204,59;3025,28;
2070;1088,41;2440,89;2449,83;3014,97;
2071;1065,36;2413,39;2600,69;3004,1;
2072;1064,01;2413,39;2258,43;2991,46;
2073;1069,56;2422,78;2458,45;3007,74;
2074;1075,55;2433,53;2153,43;3029,08;
2075;1056,46;2413,26;2036,92;3015,43;
2076;1060,99;2422,84;2299,16;3019,67;
2077;1041,54;2402,7;2313,08;3032,35;
2078;1026,88;2388,63;2243,55;3039,67;
2079;1032,97;2401,11;2688,01;3036,65;
2080;1031,76;2404,93;2957,31;3042,59;
2081;1026,29;2403,37;2731,44;3045,1;
2082;1049,93;2439,04;2767,92;3047,97;
2083;1074,25;2476,59;2718,96;3028,06;
2084;1075,85;2486,13;2583,77;3040,04;
2085;1087,38;2508,35;2532,73;3020,63;
2086;1094,89;2525,57;2714,89;2999,02;
2087;1096,27;2534,74;2582,24;2996,49;
2088;1099,67;2536,46;2375,93;3001,65;
2089;1115,52;2534,78;2486,22;3008,78;
2090;1116,75;2540,76;2861,13;2991,14;
2091;1109,86;2538,14;2425,15;2994,77;
2092;1116,15;2550,14;2416,41;2974,32;
2093;1140,33;2569,12;2347,77;2955,07;
2094;1125,33;2552,6;2724,59;2954,32;
2095;1124,12;2551,43;2264,66;2946,73;
2096;1118,8;2544,16;2663,3;2934,25;
2097;1137,68;2566,86;2338,25;2950,1;
2098;1116,31;2538,26;2439,92;2969,78;
2099;1133,73;2557,54;2181,86;2968,87;
2100;1117,75;2534,37;2267,8;2976,78;
2101;1118,53;2531,64;2109,32;2980,99;
2102;1100,67;2504,95;2368,94;2978,65;
2103;1096,93;2495,52;2662,63;2977,04;
2104;1080,93;2470,13;2386,78;2987,68;
2105;1086,08;2471,34;2362,6;2985,41;
2106;1117,85;2591,32;2566,29;2974,5;
2107;1102,95;2563,42;2565,93;2975,85;
2108;1096,19;2546,74;2200,35;2996,62;
2109;1102,95;2548,62;2471,36;2981,16;
2110;1103,22;2543,94;2670,15;2977,49;
2111;1082,57;2514,02;2236,41;2969,83;
2112;1091;2521,65;2330,47;2986,6;
2113;1101,82;2530,97;2362,56;2965,47;
2114;1080,21;2498,39;2293,41;2981,15;
2115;1079,2;2490,75;2066,1;2966,49;
2116;1077,23;2481,68;2611,42;2967,19;
2117;1070,29;2466,2;2525,59;2949,71;
2118;1052,97;2437,55;2275,61;2944,6;
2119;1076,01;2460,1;2390,08;2927,47;
2120;1075,3;2453,62;2682,96;2930,03;
2121;1062,81;2432,64;2687,29;2954,09;
2122;1065,88;2431,73;2337,26;2942,94;
2123;1082,64;2449,24;2134,66;2938,1;
2124;1089,69;2455,99;2148,74;2946,08;
2125;1076,18;2437,8;1978,51;2948,44;
2126;1062,73;2419,81;2019,96;2929,03;
2127;1057,56;2412,63;2224,29;2935,89;
2128;1042,78;2393,93;2251,87;2947,06;
2129;1037,04;2387,04;2100,03;2926,9;
2130;1042,28;2394,64;2169,67;2924,34;
2131;1042,09;2396,08;2704,7;2920,88;
2132;1032,05;2385,58;2347,87;2912,27;
2133;1031,68;2387,74;2788,65;2891,86;
2134;1060,82;2428,3;2861,81;2910,09;
2135;1050,82;2420,81;2428,41;2908,04;
2136;1078,91;2462,09;2558,99;2893,58;
2137;1096,03;2490,89;2668,59;2892,95;
2138;1084,6;2483,97;2712,29;2906,68;
2139;1095,7;2505,39;2751,76;2912,87;
2140;1109,11;2530,16;2971,32;2898,47;
2141;1120,78;2532,13;2552,49;2881,96;
2142;1132,88;2527,76;2606,86;2871,85;
2143;1155,57;2532,32;2597,99;2850,82;
2144;1144,81;2529,89;2806,94;2836,65;
2145;1150,91;2546,38;2995,69;2833,19;
2146;1154,24;2557,42;2696,94;2825,49;
2147;1169,49;2569,32;2479,04;2807,83;
2148;1187,74;2579,22;2719,25;2798,49;
2149;1180,63;2576,22;2407,69;2819,17;
2150;1169,51;2567,21;2779,02;2803,84;
2151;1179,5;2584,1;2537,89;2825,26;
2152;1162,49;2566,14;2431,26;2839,34;
2153;1177,54;2587,56;2274,74;2826,23;
2154;1165,06;2573,86;2570,04;2833,52;
2155;1153,55;2560,55;2731,52;2844,23;
2156;1136,15;2539;2293,86;2855,01;
2157;1141,64;2545,85;2544,45;2867,54;
2158;1146,33;2551,68;2336,06;2892,84;
2159;1119,56;2517,43;2203,39;2887,77;
2160;1122,25;2519,4;2183,23;2898,14;
2161;1104,39;2495,21;2638,83;2906,75;
2162;1086,27;2470,04;2670,08;2928,51;
2163;1072,5;2450,06;2457,44;2948,27;
2164;1086,98;2465,93;2517,81;2950,09;
2165;1087,86;2465,31;2250,45;2950,87;
2166;1075,36;2448,18;2029,77;2950,97;
2167;1073,95;2445,12;2219,41;2947,14;
2168;1055,51;2420,89;2682,34;2950,33;
2169;1034,41;2393,29;2552,19;2949,17;
2170;1033,65;2391,76;2299,62;2947,64;
2171;1054,63;2418,71;2578,3;2944,71;
2172;1052,34;2417,41;2531,87;2945,82;
2173;1039,77;2403,48;2643;2945,66;
2174;1052,67;2422,09;2547,77;2934,87;
2175;1054,02;2427,2;2744,11;2945,46;
2176;1064,25;2444,49;2900,05;2942,85;
2177;1065,67;2451,53;2891,13;2938,32;
2178;1081,88;2477,67;2392,5;2936,23;
2179;1100,48;2507,58;2166,91;2948,17;
2180;1113,1;2530,68;2243,2;2950,94;
2181;1096,27;2516,34;2534,86;2951,3;
2182;1083,34;2505,8;2325,09;2955,99;
2183;1083,17;2510,42;2339,61;2948,15;
2184;1098,06;2533,68;2426,02;2934,29;
2185;1090,43;2527,93;2141;2937,3;
2186;1090,2;2530,13;2371,07;2962,23;
2187;1093,96;2536,17;2227,09;2966,4;
2188;1077,83;2515,96;2322,64;2959,12;
2189;1085,22;2524,35;2602,07;2975,41;
2190;1076,58;2511,82;2784,96;2981,05;
2191;1078,31;2511,27;2917,86;2986,43;
2192;1093,23;2526,95;2507,45;2989,75;
2193;1109,02;2543,75;2699,54;2992,78;
2194;1125,57;2561,54;2406,82;2995,7;
2195;1112,9;2542,29;2267,75;2998,47;
2196;1125,19;2553,94;2017,01;2985,69;
2197;1113,82;2535,7;1944,43;2973,42;
2198;1104,46;2519,4;2189,86;2971,73;
2199;1085,39;2490,09;2471,47;2985,09;
2200;1070,89;2465,63;2664,34;2977,75;
2201;1073,47;2462,2;2890,3;2977,05;
2202;1084,41;2469,78;2857,14;2980,94;
2203;1096,45;2479,4;2455,08;2965,22;
2204;1114,45;2497,52;2315,98;2970,93;
2205;1122;2503,56;2593,81;2961,37;
2206;1106,67;2481,4;2566,58;2961,43;
2207;1097,3;2467,11;2198,08;2975,45;
2208;1109,78;2481,25;2292,31;2992,69;
2209;1111,41;2482,86;2597,75;3011,1;
2210;1092,08;2458,35;2216,05;3003,66;
2211;1090,7;2456,36;2475,14;3016,41;
2212;1103,98;2473,46;2478,9;3009,11;
2213;1084,3;2449,63;2518,27;3001,52;
2214;1093,05;2461,97;2597,68;2982,37;
2215;1093,17;2464,15;2837,16;2965,19;
2216;1095,18;2469,12;2350,35;2963,9;
2217;1100,62;2479,12;2473,74;2972,03;
2218;1117,4;2504,3;2729,82;2983,7;
2219;1096,85;2482,63;2749,24;3003,77;
2220;1100,37;2491,13;2274,15;3016,05;
2221;1115,02;2514,14;2335,67;3005,64;
2222;1121,93;2527,91;2459,87;2998,23;
2223;1099,9;2504,83;2434,59;3011,19;
2224;1097,75;2505,92;2384,9;3014,73;
2225;1100,87;2513,15;2562,74;2997,1;
2226;1098,54;2513,33;2747,95;2995,19;
2227;1094,24;2510,5;2412,08;3008,73;
2228;1101,9;2522,2;2634,25;2990,94;
2229;1113,94;2539,14;2669,44;2999,15;
2230;1099,71;2522,58;2619,98;3000,14;
2231;1110,02;2536,29;2297,52;3003,23;
2232;1114,84;2542,95;2567,25;3009,9;
2233;1115,39;2543,88;2606,35;3028,67;
2234;1098,68;2522,33;2918,89;3011,8;
2235;1109,03;2534,12;3045,95;3015,86;
2236;1112,39;2536,88;2480,12;3031,76;
2237;1132,71;2561,11;2255,55;3041,97;
2238;1149,19;2580,88;2554,38;3023,58;
2239;1158,95;2592,24;2833,38;3022,09;
2240;1139,52;2566,21;2458,41;3026,05;
2241;1146,74;2573,2;2732,68;3024,8;
2242;1160,98;2589,26;2868,47;3021,04;
2243;1143,73;2565,47;3004,21;3029,11;
2244;1155,15;2577,16;2478,16;3043,28;
2245;1164,71;2586,52;2696,02;3032,28;
2246;1176,64;2598,84;2331,42;3043,89;
2247;1156,1;2570,08;2348,75;3051,45;
2248;1162,03;2574,13;2234,26;3055,24;
2249;1138,99;2541,24;2633,99;3041,16;
2250;1129,83;2525,27;2347,44;3052,1;
2251;1113,78;2500,27;2674,52;3057,76;
2252;1125,34;2510,05;2252,23;3065,8;
2253;1106,09;2481,1;2389,14;3067,65;
2254;1115,87;2488,91;2497,25;3069,72;
2255;1089,55;2451,51;2558,06;3057,02;
2256;1104,51;2550,92;2361,85;3068,15;
2257;1101,78;2539,36;2196,93;3075,41;
2258;1100,03;2531,13;2030,57;3063,98;
2259;1085,17;2507,85;2519,13;3079,37;
2260;1068,26;2483,1;2731,38;3082,34;
2261;1048,13;2455,01;2827,15;3084,22;
2262;1063,9;2473,69;2689,36;3072,21;
2263;1076,04;2487,24;2376,64;3084,49;
2264;1086,41;2498,34;2572,33;3068,89;
2265;1085,06;2494,48;2565,16;3064,29;
2266;1070,12;2473,13;2183,31;3051,92;
2267;1078,17;2480,78;2569,84;3066,29;
2268;1080,28;2481,71;2544,55;3052,13;
2269;1060,67;2455,16;2771,13;3065,33;
2270;1077,28;2474,12;2290,36;3043,95;
2271;1079,36;2475,23;2130,9;3053,55;
2272;1095,42;2494,33;2020,28;3054,75;
2273;1075,47;2468,34;2123,83;3056,32;
2274;1062,67;2450,74;2595,74;3044,24;
2275;1049,46;2432,26;2722,45;3027,41;
2276;1047,27;2427,78;2426,18;3004,64;
2277;1069,82;2455,11;2655,99;3015,12;
2278;1083,52;2472,37;2471,77;3024,33;
2279;1074,51;2461,12;2616,74;3033,42;
2280;1088,87;2479,57;2439,49;3031,86;
2281;1084,7;2475,3;2638,19;3015,51;
2282;1095,65;2490,63;2912,2;3019,38;
2283;1091,58;2487,64;2918,79;3017,14;
2284;1105,09;2506,96;2436,22;2992,12;
2285;1127,47;2538,03;2410,07;3000,49;
2286;1140,23;2557,7;2399,51;2996,35;
2287;1123,42;2539,73;2135,42;3006,51;
2288;1121,29;2539,51;2114,78;2981,75;
2289;1119,48;2539,21;2097,43;2960,67;
2290;1102,69;2519,39;2135,09;2936,96;
2291;1093,85;2508,52;2625,6;2921,86;
2292;1084,62;2496,14;2893,11;2931,69;
2293;1077,92;2485,88;2978,69;2935,91;
2294;1098,81;2510,21;2386,46;2919,11;
2295;1118,2;2533,25;2656,48;2924,44;
2296;1132,44;2550,19;2217,65;2912,49;
2297;1108,18;2518,35;2383,9;2914,58;
2298;1120,04;2531,56;2396,66;2902,35;
2299;1097,41;2501,34;2777,22;2907,19;
2300;1100,27;2502,9;2605,56;2923,15;
2301;1098,59;2498,82;2706,42;2932,37;
2302;1118,58;2522,17;2791,99;2913,11;
2303;1114,61;2515,48;2642,37;2905,99;
2304;1122,03;2523,26;2528,7;2898,94;
2305;1130,53;2532,7;2371,68;2876,3;
2306;1127,2;2527,67;2601,03;2859,62;
2307;1122,23;2520,61;2720,52;2842,13;
2308;1112,16;2507,06;2252,45;2827,06;
2309;1120,95;2517,22;2012,36;2840,03;
2310;1128,95;2526,89;2043,29;2855,62;
2311;1104,93;2496,05;2088,53;2869,73;
2312;1082,66;2466,36;2279,43;2847,03;
2313;1071,01;2449,46;2698,43;2857,71;
2314;1061,75;2435,43;2703,99;2835,05;
2315;1062,9;2434,78;2540,93;2834,82;
2316;1082,29;2457,87;2247,49;2830,93;
2317;1087,08;2463,32;2491,94;2849,79;
2318;1081,69;2456,41;2256,24;2848,41;
2319;1064,93;2435,39;2135,52;2858,52;
2320;1073,46;2446,69;2000,64;2871,65;
2321;1060,74;2432,01;2513,53;2874,17;
2322;1049,73;2419,61;2714,54;2874,6;
2323;1035,48;2402,94;2298,22;2869,08;
2324;1056,53;2431,06;2457,39;2881,88;
2325;1072,02;2453,33;2503,72;2895,8;
2326;1056,02;2436,41;2496,66;2878,87;
2327;1063,48;2448,92;2611,82;2860,9;
2328;1068,63;2459,07;2435,94;2851,41;
2329;1072,12;2467,58;2610,34;2843,69;
2330;1083,14;2486,14;2271,03;2846,21;
2331;1079,8;2486,69;2456,35;2868,74;
2332;1092,37;2507,01;2534,87;2880,48;
2333;1079,12;2494,6;2347,58;2882,96;
2334;1088,41;2509,99;2244,61;2872,99;
2335;1096,05;2523,18;2102,58;2886,08;
2336;1089,77;2518,28;2369,45;2878,56;
2337;1083,53;2512,38;2163,48;2870,64;
2338;1072,59;2499,47;2296,52;2858,03;
2339;1082,22;2511,58;2053,93;2879,72;
2340;1070,83;2496,66;2467,33;2899,33;
2341;1074,21;2499,41;2181,65;2888,91;
2342;1058,65;2477,38;2554,4;2899,84;
2343;1075,76;2495,86;2580,81;2909,21;
2344;1062;2475,25;2325,36;2917,07;
2345;1080,02;2494,43;2088,65;2932,28;
2346;1086,66;2499,57;1979,82;2934;
2347;1077,11;2484,16;2025,05;2939,33;
2348;1062,33;2461,53;2218,76;2930,92;
2349;1049,99;2441,58;2499,08;2943,01;
2350;1044,61;2430,07;2338,34;2944,17;
2351;1049,83;2432,29;2083,51;2942,56;
2352;1064,92;2447,55;2576,79;2940,21;
2353;1060,43;2438,6;2852,45;2932,13;
2354;1046,11;2417,23;2470,85;2943,7;
2355;1069,85;2444,47;2428,31;2935,33;
2356;1093,22;2473,05;2131,89;2940,54;
2357;1084,39;2462,19;2187,01;2927,31;
2358;1085,82;2464,6;2264,9;2945,36;
2359;1071,2;2446,9;2297,57;2934,75;
2360;1070,26;2446,51;2030,96;2954,51;
2361;1072,79;2451,16;2181,91;2956,72;
2362;1074,59;2455,29;2370,51;2951,48;
2363;1059,07;2437,33;2424,39;2939,23;
2364;1061,48;2441,74;2617,03;2926,73;
2365;1069,84;2453,98;2871,52;2919,39;
2366;1074,9;2462,63;3011,25;2921,81;
2367;1089,2;2483,47;2596,43;2935,2;
2368;1111,38;2515,02;2763,29;2931,03;
2369;1132,2;2545,67;2706,43;2915,94;
2370;1123,14;2538,97;2598,73;2937,17;
2371;1137,7;2561,84;2459,76;2961,08;
2372;1142,97;2563,32;2516,34;2954,79;
2373;1143,48;2560,87;2864,32;2956,77;
2374;1139,09;2559,97;3038,43;2942,09;
2375;1142,21;2567,36;2630,53;2938,7;
2376;1163,04;2583,45;2730,15;2938;
2377;1181,33;2591,86;2554,27;2936,81;
2378;1168,27;2578,73;2810,64;2918,49;
2379;1173,95;2587,71;3000,85;2916,3;
2380;1165,36;2577,79;2959;2920,78;
2381;1177,54;2593,27;2155,74;2923,11;
2382;1191,75;2611,12;2162,25;2935,44;
2383;1195,84;2616,08;2181;2957,78;
2384;1183,84;2600,36;2457,48;2981,87;
2385;1165,54;2575,93;2180,51;2977,93;
2386;1149,35;2553,26;2162,21;2991,95;
2387;1149,88;2551,31;2059,98;2993,73;
2388;1125,08;2516,99;2086,29;2995,52;
2389;1108,71;2492,23;2236,9;2995,69;
2390;1087,19;2460,18;2678,85;2999,73;
2391;1071,25;2434,63;2611,96;3000,96;
2392;1064,11;2420,27;2852,37;3003,08;
2393;1078,6;2434,13;2929,82;2999,8;
2394;1074,12;2425,19;2613,49;3008,52;
2395;1086,23;2438,3;2546,03;3009,66;
2396;1094,98;2448,77;2625,41;3012,91;
2397;1082,9;2434,25;2469,33;3014,5;
2398;1078,53;2430,38;2339,6;3015,99;
2399;1082,32;2438,06;2414,88;3017,34;
2400;1074,9;2432,52;2457,44;3011,95;
2401;1065,91;2425,52;2130,48;3007,18;
2402;1066,35;2430,83;2530,05;3017,87;
2403;1067,07;2436,93;2828,91;3004,46;
2404;1047,56;2417,67;2383,78;2997,48;
2405;1063,37;2443,1;2487,58;2984,4;
2406;1101,77;2582,69;2771,02;2975,08;
2407;1083,46;2561,49;2734,11;2973,42;
2408;1086,99;2568,44;2484,72;2993,55;
2409;1104,34;2566,7;2556,91;2997,29;
2410;1110,03;2558,56;2613,39;3017,44;
2411;1102,65;2548,3;2875,12;3030,33;
2412;1108,26;2545,04;2766,75;3027,73;
2413;1114,29;2557,42;2623,24;3030,09;
2414;1133,64;2583,84;2772,04;3039,03;
2415;1137,21;2588,17;2655,12;3036,4;
2416;1135,2;2583,72;2930,64;3030,2;
2417;1146,28;2594,85;2709,46;3031,8;
2418;1145,1;2590,05;2442,48;3033,52;
2419;1163,69;2610,1;2286,47;3014,18;
2420;1159,29;2601,03;2621,36;3027,43;
2421;1145,89;2579,48;2256,28;3055,64;
2422;1132,16;2556,27;2742,86;3040,96;
2423;1143,6;2564,32;2781,49;3044,87;
2424;1121,93;2530,25;2711,4;3061,98;
2425;1141,16;2547,43;2946,39;3064,08;
2426;1145,4;2546,18;2407,04;3057,95;
2427;1143,31;2537,03;2241;3063,22;
2428;1156,97;2548,29;2058,08;3066,79;
2429;1130,71;2509,76;2462,95;3067,25;
2430;1113,07;2481,61;2282,36;3068,6;
2431;1091,4;2448,57;2507,56;3069,57;
2432;1100,53;2454,81;2500,36;3072,3;
2433;1085,54;2431,53;2391,69;3074,68;
2434;1090,02;2433,47;2347,69;3077,53;
2435;1086,11;2425,75;2466,7;3078,15;
2436;1076,19;2411,37;2467,63;3069,13;
2437;1067,97;2400,1;2622,42;3058,05;
2438;1069,25;2402,23;2704,73;3071,04;
2439;1067,09;2401,32;2873,3;3052,64;
2440;1074,6;2414,06;2786,76;3073,31;
2441;1081,92;2428,01;2532,78;3082,78;
2442;1096,37;2452,38;2619,2;3087,24;
2443;1099,97;2464,44;2335,15;3092,33;
2444;1091,72;2462,28;2570,24;3073,54;
2445;1097,6;2478,39;2703,15;3059,78;
2446;1084,37;2470,72;2402,04;3039,14;
2447;1095,1;2493,19;2460,42;3047,11;
2448;1105,84;2516,02;2387,93;3032,51;
2449;1093,93;2509,82;2720,29;3036,07;
2450;1095,49;2519,6;2731,32;3032,62;
2451;1090,99;2521,02;2412,5;3022,68;
2452;1108,53;2549,53;2601,44;3012,87;
2453;1115,39;2564,35;2552,92;3011,07;
2454;1102,65;2553,29;2648,02;3005,74;
2455;1111,6;2568,06;2488,86;3009,48;
2456;1111,33;2570,3;2578,08;3013,76;
2457;1118,23;2580,49;2236,15;3025,94;
2458;1112,51;2573,72;2690,23;3028,55;
2459;1117,17;2578,62;2812,6;3018,69;
2460;1098,41;2552,46;2544,31;3021,11;
2461;1118,23;2573,79;2514,87;3004,13;
2462;1129,61;2584,17;2469,92;3008,91;
2463;1120,43;2567,84;2504,29;3014,88;
2464;1118,21;2559,09;2719,06;2999,06;
2465;1114,37;2547,54;2740,14;2994,92;
2466;1114,07;2539,83;2491,92;2984,57;
2467;1125,56;2547,1;2498,91;2996;
2468;1130,6;2546,39;2867,13;2999,01;
2469;1119,63;2525,21;2728,57;2982,9;
2470;1117,38;2514,77;2431,37;2987,12;
2471;1136,63;2532,04;2817,52;2983,24;
2472;1134,97;2523,9;2674,76;2986,56;
2473;1120,25;2499,55;2419,82;2977,93;
2474;1138,27;2516,93;2097,77;2979,29;
2475;1134,43;2507,78;2216,66;2957,83;
2476;1120,29;2486,09;2596,14;2973,1;
2477;1096,24;2452,03;2235,89;2983,22;
2478;1090,55;2441,19;2174,99;2974,29;
2479;1103,6;2454,99;2496,87;2971,29;
2480;1082,77;2427,16;2149,21;2966,44;
2481;1070,49;2410,22;2375,89;2964,93;
2482;1079,53;2420,92;2439,84;2975,36;
2483;1057,44;2393,35;2593,22;2981,37;
2484;1061,3;2399,28;2543,3;2972,29;
2485;1061,98;2402,6;2656,57;2970,69;
2486;1069,58;2415,72;2303,31;2991,07;
2487;1069,3;2420,15;2574,59;2993,31;
2488;1077,76;2436,72;2860,26;2982,1;
2489;1061,68;2422,95;2516,65;3002,47;
2490;1074,34;2445,98;2471,79;3003,78;
2491;1095,05;2480,4;2536,87;2994,19;
